Nome: ALEGRE
Codigo Estacao: A617
Latitude: -20.75055555
Longitude: -41.48888888
Altitude: 138
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2020-11-14;null;996,2;21,6125;29,2;24,379167;21,9;85,333333;61;7,4;1,0375;
2020-11-15;null;995,783333;22,033333;33,6;26,479167;22,8;78,583333;45;7,3;1,008333;
2020-11-16;null;993,8625;21,225;34,1;25,658333;21,5;78,541667;45;9,5;1,229167;
2020-11-17;null;991,504167;21,116667;36,5;27,495833;21,8;71,625;39;11,2;1,316667;
2020-11-18;null;994,7375;20,929167;30,2;25,733333;22,8;75,25;59;8,2;1,720833;
2020-11-19;null;992,416667;21,6875;31,4;26,045833;22,1;77,666667;55;5;1,016667;
2020-11-20;null;995,091667;20,070833;27,9;23,716667;22,6;80,541667;58;7,2;1,716667;
2020-11-21;null;999,275;17,570833;28,8;23,304167;19;71,916667;49;7,6;1,5125;
2020-11-22;null;1001,633333;19,154167;27,4;22,395833;19,6;82,625;62;7,3;1,341667;
2020-11-23;null;1003,158333;19,604167;27,8;22,895833;19,8;82,708333;57;5,6;1,070833;
2020-11-24;null;1004,554167;19,670833;29,3;23,6625;20,9;79,833333;51;9;1,441667;
2020-11-25;null;1003,579167;20,120833;29,1;23,4375;20,4;82,916667;58;7,9;1,016667;
2020-11-26;null;1001,354167;19,754167;32,8;25,466667;20,3;73,625;38;7,4;1,4375;
2020-11-27;null;1000,941667;19,375;33,3;26,05;19,7;69,958333;38;7,2;1,3875;
2020-11-28;null;1003,5625;19,341667;30,8;24,758333;19,2;73,333333;48;7,4;1,525;
2020-11-29;null;1002,2625;19,1875;32,6;25,675;19,3;70,5;40;7,3;1,425;
2020-11-30;null;998,7375;18,154167;34,9;26,429167;19,1;65,75;31;6,2;1,183333;
2020-12-01;null;996,870833;19,895833;33,3;26;20,1;71,791667;40;13,9;1,275;
2020-12-02;0;997,225;21,2;33,4;24,870833;21,2;81,708333;47;7;1,2875;
2020-12-03;0;995,920833;20,8125;34,8;25,9875;20,4;76,041667;42;14,8;1,275;
2020-12-04;0;996,545833;21,879167;35,3;27,095833;21,1;75,458333;43;10;1,1625;
2020-12-05;0;998,770833;22,0625;33,1;26,175;23;79,208333;52;9,5;1,308333;
2020-12-06;0;997,816667;20,866667;33,6;27,104167;22,4;71,625;40;8;1,141667;
2020-12-07;0;996,904167;20,620833;33,3;27,325;21,8;69,541667;44;8;1,445833;
2020-12-08;0;995,966667;20,095833;31,6;26,895833;22,8;68;48;11,8;1,929167;
2020-12-09;21,6;997,191667;21,654167;28,4;24,308333;21,6;85,5;68;5,2;1,033333;
2020-12-10;112;997,6875;21,3875;27,2;23,358333;21,7;88,958333;71;5,5;,870833;
2020-12-11;1,4;998,8875;20,879167;30,4;24,9875;21;79,083333;59;6,4;1,229167;
2020-12-12;,8;998,841667;21,929167;35,1;25,420833;21,7;82,791667;45;10,3;1,008333;
2020-12-13;33,8;998,758333;20,441667;34,8;27,220833;21,4;70,541667;30;6,4;1,3;
2020-12-14;0;996,929167;17,783333;34,4;27,158333;20,1;61,25;25;8,2;1,566667;
2020-12-15;0;995,708333;18,854167;35,5;27,341667;19,2;63,291667;36;7,9;1,291667;
2020-12-16;0;996,675;20,395833;34,9;27,6375;21;67,458333;40;6,3;1,216667;
2020-12-17;0;997,45;20,608333;34,1;27,495833;21,7;68,333333;44;8;1,308333;
2020-12-18;0;995,483333;20,645833;34,3;26,766667;22;72,041667;38;9,5;1,4375;
2020-12-19;3,6;993,883333;21,458333;35,7;25,725;21,8;79,833333;38;9,6;1,15;
2020-12-20;3,8;994,383333;21,683333;35,7;26,1;21,2;78,958333;46;16,4;1,4375;
2020-12-21;26,4;995,233333;21,291667;36,2;28,041667;21,2;71,166667;35;9,3;1,529167;
2020-12-22;8,2;995,7875;22,525;33,8;26,154167;22,4;82,041667;49;10,1;1,129167;
2020-12-23;25,4;997,3625;21,9125;27;24,2625;23,1;86,875;77;6,1;1,5;
2020-12-24;1,8;998,35;20,441667;24,6;21,845833;21,2;91,666667;82;4,6;,825;
2020-12-25;62,4;997,183333;20,083333;28,9;23,420833;20;82,5;64;6;1,279167;
2020-12-26;1;996,333333;20,604167;32,2;25,754167;21,2;75,875;46;7,2;1,379167;
2020-12-27;0;998,445833;21,216667;33,4;25,391667;21;79,833333;43;7;1,041667;
2020-12-28;6;999,6625;19,808333;32,4;26,304167;21,9;70,666667;40;5,8;1,275;
2020-12-29;0;997,641667;19,8125;34,5;26,625;20,3;70,083333;35;7,6;1,225;
2020-12-30;0;996,775;19,775;34,9;26,445833;20,2;70,625;30;7;1,129167;
2020-12-31;0;997,095833;18,3875;34,8;26,7625;20,3;64,333333;31;8;1,554167;

